,날짜,종가,등락율
4856,2019-09-03,43250,-1.26
4857,2019-09-04,44100,1.97
4858,2019-09-05,45700,3.63
4859,2019-09-06,46300,1.31
4860,2019-09-09,46900,1.3
4861,2019-09-10,47000,0.21
4862,2019-09-11,47150,0.32
4863,2019-09-16,47100,-0.11
4864,2019-09-17,46900,-0.42
4865,2019-09-18,47700,1.71
4866,2019-09-19,49150,3.04
4867,2019-09-20,49200,0.1
4868,2019-09-23,49300,0.2
4869,2019-09-24,49500,0.41
4870,2019-09-25,48900,-1.21
4871,2019-09-26,49200,0.61
4872,2019-09-27,48400,-1.63
4873,2019-09-30,49050,1.34
4874,2019-10-01,48850,-0.41
4875,2019-10-02,47600,-2.56
4876,2019-10-04,48000,0.84
4877,2019-10-07,47750,-0.52
4878,2019-10-08,48900,2.41
4879,2019-10-10,48550,-0.72
4880,2019-10-11,49150,1.24
4881,2019-10-14,50000,1.73
4882,2019-10-15,50100,0.2
4883,2019-10-16,50700,1.2
4884,2019-10-17,50500,-0.39
4885,2019-10-18,49900,-1.19
4886,2019-10-21,50300,0.8
4887,2019-10-22,51200,1.79
4888,2019-10-23,51200,0.0
4889,2019-10-24,50700,-0.98
4890,2019-10-25,50900,0.39
4891,2019-10-28,51300,0.79
4892,2019-10-29,51100,-0.39
4893,2019-10-30,50400,-1.37
4894,2019-10-31,50400,0.0
4895,2019-11-01,51200,1.59
4896,2019-11-04,52300,2.15
4897,2019-11-05,52700,0.76
4898,2019-11-06,53300,1.14
4899,2019-11-07,52900,-0.75
4900,2019-11-08,52100,-1.51
4901,2019-11-11,51600,-0.96
4902,2019-11-12,52600,1.94
4903,2019-11-13,52500,-0.19
4904,2019-11-14,52800,0.57
4905,2019-11-15,53700,1.7
4906,2019-11-18,53500,-0.37
4907,2019-11-19,53500,0.0
4908,2019-11-20,52000,-2.8
4909,2019-11-21,51000,-1.92
4910,2019-11-22,51600,1.18
4911,2019-11-25,51800,0.39
4912,2019-11-26,51800,0.0
4913,2019-11-27,52200,0.77
4914,2019-11-28,51300,-1.72
4915,2019-11-29,50300,-1.95
4916,2019-12-02,50400,0.2
4917,2019-12-03,49900,-0.99
4918,2019-12-04,49450,-0.9
4919,2019-12-05,49500,0.1
4920,2019-12-06,50400,1.82
4921,2019-12-09,51200,1.59
4922,2019-12-10,51500,0.59
4923,2019-12-11,51900,0.78
4924,2019-12-12,53300,2.7
4925,2019-12-13,54700,2.63
4926,2019-12-16,54700,0.0
4927,2019-12-17,56700,3.66
4928,2019-12-18,56300,-0.71
4929,2019-12-19,56000,-0.53
4930,2019-12-20,56000,0.0
4931,2019-12-23,55500,-0.89
4932,2019-12-24,55000,-0.9
4933,2019-12-26,55400,0.73
4934,2019-12-27,56500,1.99
4935,2019-12-30,55800,-1.24
4936,2020-01-02,55200,-1.08
4937,2020-01-03,55500,0.54
4938,2020-01-06,55500,0.0
4939,2020-01-07,55800,0.54
4940,2020-01-08,56800,1.79
4941,2020-01-09,58600,3.17
4942,2020-01-10,59500,1.54
4943,2020-01-13,60000,0.84
4944,2020-01-14,60000,0.0
4945,2020-01-15,59000,-1.67
4946,2020-01-16,60700,2.88
4947,2020-01-17,61300,0.99
4948,2020-01-20,62400,1.79
4949,2020-01-21,61400,-1.6
4950,2020-01-22,62300,1.47
4951,2020-01-23,60800,-2.41
4952,2020-01-28,58800,-3.29
4953,2020-01-29,59100,0.51
4954,2020-01-30,57200,-3.21
4955,2020-01-31,56400,-1.4
4956,2020-02-03,57200,1.42
4957,2020-02-04,58900,2.97
4958,2020-02-05,59500,1.02
4959,2020-02-06,61100,2.69
4960,2020-02-07,60400,-1.15
4961,2020-02-10,59700,-1.16
4962,2020-02-11,59900,0.34
4963,2020-02-12,60500,1.0
4964,2020-02-13,60700,0.33
4965,2020-02-14,61800,1.81
4966,2020-02-17,61500,-0.49
4967,2020-02-18,59800,-2.76
4968,2020-02-19,60200,0.67
4969,2020-02-20,60000,-0.33
4970,2020-02-21,59200,-1.33
4971,2020-02-24,56800,-4.05
4972,2020-02-25,57900,1.94
4973,2020-02-26,56500,-2.42
4974,2020-02-27,55900,-1.06
4975,2020-02-28,54200,-3.04
4976,2020-03-02,55000,1.48
4977,2020-03-03,55400,0.73
4978,2020-03-04,57400,3.61
4979,2020-03-05,57800,0.7
4980,2020-03-06,56500,-2.25
4981,2020-03-09,54200,-4.07
4982,2020-03-10,54600,0.74
4983,2020-03-11,52100,-4.58
4984,2020-03-12,50800,-2.5
4985,2020-03-13,49950,-1.67
4986,2020-03-16,48900,-2.1
4987,2020-03-17,47300,-3.27
4988,2020-03-18,45600,-3.59
4989,2020-03-19,42950,-5.81
4990,2020-03-20,45400,5.7
4991,2020-03-23,42500,-6.39
4992,2020-03-24,46950,10.47
4993,2020-03-25,48650,3.62
4994,2020-03-26,47800,-1.75
4995,2020-03-27,48300,1.05
4996,2020-03-30,47850,-0.93
4997,2020-03-31,47750,-0.21
4998,2020-04-01,45800,-4.08
4999,2020-04-02,46800,2.18
5000,2020-04-03,47000,0.43
5001,2020-04-06,48700,3.62
5002,2020-04-07,49600,1.85
5003,2020-04-08,48600,-2.02
5004,2020-04-09,49100,1.03
5005,2020-04-10,49250,0.31
5006,2020-04-13,48300,-1.93
5007,2020-04-14,49000,1.45
5008,2020-04-16,49000,0.0
5009,2020-04-17,51400,4.9
5010,2020-04-20,50100,-2.53
5011,2020-04-21,49250,-1.7
5012,2020-04-22,49850,1.22
5013,2020-04-23,49850,0.0
5014,2020-04-24,49350,-1.0
5015,2020-04-27,49850,1.01
5016,2020-04-28,50100,0.5
5017,2020-04-29,50000,-0.2
5018,2020-05-04,48500,-3.0
5019,2020-05-06,49200,1.44
5020,2020-05-07,48800,-0.81
5021,2020-05-08,48800,0.0
5022,2020-05-11,48400,-0.82
5023,2020-05-12,47900,-1.03
5024,2020-05-13,48550,1.36
5025,2020-05-14,48000,-1.13
5026,2020-05-15,47850,-0.31
5027,2020-05-18,48800,1.99
5028,2020-05-19,50300,3.07
5029,2020-05-20,50000,-0.6
5030,2020-05-21,49950,-0.1
5031,2020-05-22,48750,-2.4
5032,2020-05-25,48850,0.21
5033,2020-05-26,49250,0.82
5034,2020-05-27,49900,1.32
5035,2020-05-28,50400,1.0
5036,2020-05-29,50700,0.6
5037,2020-06-01,51200,0.99
5038,2020-06-02,51400,0.39
5039,2020-06-03,54500,6.03
5040,2020-06-04,54600,0.18
5041,2020-06-05,55500,1.65
5042,2020-06-08,54900,-1.08
5043,2020-06-09,55500,1.09
5044,2020-06-10,55400,-0.18
5045,2020-06-11,54300,-1.99
5046,2020-06-12,52300,-3.68
5047,2020-06-15,49900,-4.59
5048,2020-06-16,52100,4.41
5049,2020-06-17,52200,0.19
5050,2020-06-18,52300,0.19
5051,2020-06-19,52900,1.15
5052,2020-06-22,52000,-1.7
5053,2020-06-23,51400,-1.15
5054,2020-06-24,52900,2.92
5055,2020-06-25,51900,-1.89
5056,2020-06-26,53300,2.7
5057,2020-06-29,52400,-1.69
5058,2020-06-30,52800,0.76
5059,2020-07-01,52600,-0.38
5060,2020-07-02,52900,0.57
5061,2020-07-03,53600,1.32
5062,2020-07-06,55000,2.61
5063,2020-07-07,53400,-2.91
5064,2020-07-08,53000,-0.75
5065,2020-07-09,52800,-0.38
5066,2020-07-10,52700,-0.19
5067,2020-07-13,53400,1.33
5068,2020-07-14,53800,0.75
5069,2020-07-15,54700,1.67
5070,2020-07-16,53800,-1.65
5071,2020-07-17,54400,1.12
5072,2020-07-20,54200,-0.37
5073,2020-07-21,55300,2.03
5074,2020-07-22,54700,-1.08
5075,2020-07-23,54100,-1.1
5076,2020-07-24,54200,0.18
5077,2020-07-27,55600,2.58
5078,2020-07-28,58600,5.4
5079,2020-07-29,59000,0.68
5080,2020-07-30,59000,0.0
5081,2020-07-31,57900,-1.86
5082,2020-08-03,56800,-1.9
5083,2020-08-04,57300,0.88
5084,2020-08-05,56900,-0.7
5085,2020-08-06,58000,1.93
5086,2020-08-07,57500,-0.86
5087,2020-08-10,57800,0.52
5088,2020-08-11,58200,0.69
5089,2020-08-12,59000,1.37
5090,2020-08-13,58700,-0.51
5091,2020-08-14,58000,-1.19
5092,2020-08-18,58400,0.69
5093,2020-08-19,57800,-1.03
5094,2020-08-20,55400,-4.15
5095,2020-08-21,55900,0.9
5096,2020-08-24,56100,0.36
5097,2020-08-25,56400,0.53
5098,2020-08-26,56400,0.0
5099,2020-08-27,55600,-1.42
5100,2020-08-28,55400,-0.36
5101,2020-08-31,54000,-2.53
5102,2020-09-01,54200,0.37
5103,2020-09-02,54400,0.37
5104,2020-09-03,56400,3.68
5105,2020-09-04,55600,-1.42
5106,2020-09-07,56500,1.62
5107,2020-09-08,58700,3.89
5108,2020-09-09,58400,-0.51
5109,2020-09-10,59200,1.37
5110,2020-09-11,59000,-0.34
5111,2020-09-14,60400,2.37
5112,2020-09-15,61000,0.99
5113,2020-09-16,61000,0.0
5114,2020-09-17,59500,-2.46
5115,2020-09-18,59300,-0.34
5116,2020-09-21,59200,-0.17
5117,2020-09-22,58200,-1.69
5118,2020-09-23,58600,0.69
5119,2020-09-24,57800,-1.37
5120,2020-09-25,57900,0.17
5121,2020-09-28,58200,0.52
5122,2020-09-29,58200,0.0
5123,2020-10-05,58700,0.86
5124,2020-10-06,59000,0.51
5125,2020-10-07,59900,1.53
5126,2020-10-08,59700,-0.33
5127,2020-10-12,60400,1.17
5128,2020-10-13,60900,0.83
5129,2020-10-14,60900,0.0
5130,2020-10-15,60000,-1.48
5131,2020-10-16,59500,-0.83
5132,2020-10-19,60000,0.84
5133,2020-10-20,60900,1.5
5134,2020-10-21,60900,0.0
5135,2020-10-22,60100,-1.31
5136,2020-10-23,60200,0.17
5137,2020-10-26,60400,0.33
5138,2020-10-27,59800,-0.99
5139,2020-10-28,59000,-1.34
5140,2020-10-29,58100,-1.53
5141,2020-10-30,56600,-2.58
5142,2020-11-02,57400,1.41
5143,2020-11-03,58800,2.44
5144,2020-11-04,58500,-0.51
5145,2020-11-05,60300,3.08
5146,2020-11-06,60100,-0.33
5147,2020-11-09,60200,0.17
5148,2020-11-10,60200,0.0
5149,2020-11-11,61300,1.83
5150,2020-11-12,61000,-0.49
5151,2020-11-13,63200,3.61
5152,2020-11-16,66300,4.91
5153,2020-11-17,65700,-0.9
5154,2020-11-18,64800,-1.37
5155,2020-11-19,64600,-0.31
5156,2020-11-20,64700,0.15
5157,2020-11-23,67500,4.33
5158,2020-11-24,67700,0.3
5159,2020-11-25,66600,-1.62
5160,2020-11-26,68000,2.1
5161,2020-11-27,68200,0.29
5162,2020-11-30,66700,-2.2
5163,2020-12-01,67800,1.65
5164,2020-12-02,69500,2.51
5165,2020-12-03,69700,0.29
5166,2020-12-04,71500,2.58
5167,2020-12-07,72900,1.96
5168,2020-12-08,71700,-1.65
5169,2020-12-09,73900,3.07
5170,2020-12-10,72900,-1.35
5171,2020-12-11,73400,0.69
5172,2020-12-14,73800,0.54
5173,2020-12-15,73800,0.0
5174,2020-12-16,73800,0.0
5175,2020-12-17,73300,-0.68
5176,2020-12-18,73000,-0.41
5177,2020-12-21,73000,0.0
5178,2020-12-22,72300,-0.96
5179,2020-12-23,73900,2.21
5180,2020-12-24,77800,5.28
5181,2020-12-28,78700,1.16
5182,2020-12-29,78300,-0.51
5183,2020-12-30,81000,3.45
5184,2021-01-04,83000,2.47
5185,2021-01-05,83900,1.08
5186,2021-01-06,82200,-2.03
5187,2021-01-07,82900,0.85
5188,2021-01-08,88800,7.12
5189,2021-01-11,91000,2.48
5190,2021-01-12,90600,-0.44
5191,2021-01-13,89700,-0.99
5192,2021-01-14,89700,0.0
5193,2021-01-15,88000,-1.9
5194,2021-01-18,85000,-3.41
5195,2021-01-19,87000,2.35
5196,2021-01-20,87200,0.23
5197,2021-01-21,88100,1.03
5198,2021-01-22,86800,-1.48
5199,2021-01-25,89400,3.0
5200,2021-01-26,86700,-3.02
5201,2021-01-27,85600,-1.27
5202,2021-01-28,83700,-2.22
5203,2021-01-29,82000,-2.03
5204,2021-02-01,83000,1.22
5205,2021-02-02,84400,1.69
5206,2021-02-03,84600,0.24
5207,2021-02-04,82500,-2.48
5208,2021-02-05,83500,1.21
5209,2021-02-08,83000,-0.6
5210,2021-02-09,82700,-0.36
5211,2021-02-10,81600,-1.33
5212,2021-02-15,84200,3.19
5213,2021-02-16,84900,0.83
5214,2021-02-17,83200,-2.0
5215,2021-02-18,82100,-1.32
5216,2021-02-19,82600,0.61
5217,2021-02-22,82200,-0.48
5218,2021-02-23,82000,-0.24
5219,2021-02-24,82000,0.0
5220,2021-02-25,85300,4.02
5221,2021-02-26,82500,-3.28
5222,2021-03-02,83600,1.33
5223,2021-03-03,84000,0.48
5224,2021-03-04,82400,-1.9
5225,2021-03-05,82100,-0.36
5226,2021-03-08,82000,-0.12
5227,2021-03-09,81400,-0.73
5228,2021-03-10,80900,-0.61
5229,2021-03-11,82000,1.36
5230,2021-03-12,82800,0.98
5231,2021-03-15,81800,-1.21
5232,2021-03-16,82800,1.22
5233,2021-03-17,82300,-0.6
5234,2021-03-18,82900,0.73
5235,2021-03-19,81900,-1.21
5236,2021-03-22,82000,0.12
5237,2021-03-23,81800,-0.24
5238,2021-03-24,81000,-0.98
5239,2021-03-25,81200,0.25
5240,2021-03-26,81500,0.37
5241,2021-03-29,81600,0.12
5242,2021-03-30,82200,0.74
5243,2021-03-31,81400,-0.97
5244,2021-04-01,82900,1.84
5245,2021-04-02,84800,2.29
5246,2021-04-05,85400,0.71
5247,2021-04-06,86000,0.7
5248,2021-04-07,85600,-0.47
5249,2021-04-08,84700,-1.05
5250,2021-04-09,83600,-1.3
5251,2021-04-12,83200,-0.48
5252,2021-04-13,84000,0.96
5253,2021-04-14,84000,0.0
5254,2021-04-15,84100,0.12
5255,2021-04-16,83900,-0.24
5256,2021-04-19,83300,-0.72
5257,2021-04-20,83900,0.72
5258,2021-04-21,82600,-1.55
5259,2021-04-22,82400,-0.24
5260,2021-04-23,82800,0.49
5261,2021-04-26,83500,0.85
5262,2021-04-27,82900,-0.72
5263,2021-04-28,82100,-0.97
5264,2021-04-29,81700,-0.49
5265,2021-04-30,81500,-0.24
5266,2021-05-03,81700,0.25
5267,2021-05-04,82600,1.1
5268,2021-05-06,82300,-0.36
5269,2021-05-07,81900,-0.49
5270,2021-05-10,83200,1.59
5271,2021-05-11,81200,-2.4
5272,2021-05-12,80000,-1.48
5273,2021-05-13,78500,-1.88
5274,2021-05-14,80100,2.04
5275,2021-05-17,79600,-0.62
5276,2021-05-18,79600,0.0
5277,2021-05-20,79500,-0.13
5278,2021-05-21,80100,0.75
5279,2021-05-24,79700,-0.5
5280,2021-05-25,79900,0.25
5281,2021-05-26,79800,-0.13
5282,2021-05-27,79600,-0.25
5283,2021-05-28,80100,0.63
5284,2021-05-31,80500,0.5
5285,2021-06-01,80600,0.12
5286,2021-06-02,80800,0.25
5287,2021-06-03,82800,2.48
5288,2021-06-04,82200,-0.72
5289,2021-06-07,81900,-0.36
5290,2021-06-08,81900,0.0
5291,2021-06-09,81100,-0.98
5292,2021-06-10,81000,-0.12
5293,2021-06-11,81000,0.0
5294,2021-06-14,80500,-0.62
5295,2021-06-15,80900,0.5
5296,2021-06-16,81800,1.11
5297,2021-06-17,80900,-1.1
5298,2021-06-18,80500,-0.49
5299,2021-06-21,79900,-0.75
5300,2021-06-22,80000,0.13
5301,2021-06-23,80100,0.12
5302,2021-06-24,81200,1.37
5303,2021-06-25,81600,0.49
5304,2021-06-28,81900,0.37
5305,2021-06-29,81000,-1.1
5306,2021-06-30,80700,-0.37
5307,2021-07-01,80100,-0.74
5308,2021-07-02,80000,-0.12
5309,2021-07-05,80400,0.5
5310,2021-07-06,81200,1.0
5311,2021-07-07,80800,-0.49
5312,2021-07-08,79900,-1.11
5313,2021-07-09,79400,-0.63
5314,2021-07-12,79700,0.38
5315,2021-07-13,79800,0.13
5316,2021-07-14,79500,-0.38
5317,2021-07-15,80600,1.38
5318,2021-07-16,79800,-0.99
5319,2021-07-19,79000,-1.0
5320,2021-07-20,79000,0.0
5321,2021-07-21,78500,-0.63
5322,2021-07-22,79700,1.53
5323,2021-07-23,79300,-0.5
5324,2021-07-26,78800,-0.63
5325,2021-07-27,78500,-0.38
5326,2021-07-28,79200,0.89
5327,2021-07-29,79000,-0.25
5328,2021-07-30,78500,-0.63
5329,2021-08-02,79300,1.02
5330,2021-08-03,81400,2.65
5331,2021-08-04,82900,1.84
5332,2021-08-05,82100,-0.97
5333,2021-08-06,81500,-0.73
5334,2021-08-09,81500,0.0
5335,2021-08-10,80200,-1.6
5336,2021-08-11,78500,-2.12
5337,2021-08-12,77000,-1.91
5338,2021-08-13,74400,-3.38
5339,2021-08-17,74200,-0.27
5340,2021-08-18,73900,-0.4
5341,2021-08-19,73100,-1.08
5342,2021-08-20,72700,-0.55
5343,2021-08-23,73300,0.83
5344,2021-08-24,75600,3.14
5345,2021-08-25,75700,0.13
5346,2021-08-26,74600,-1.45
5347,2021-08-27,74300,-0.4
5348,2021-08-30,74600,0.4
5349,2021-08-31,76700,2.82
5350,2021-09-01,76800,0.13
5351,2021-09-02,76000,-1.04
5352,2021-09-03,76600,0.79
5353,2021-09-06,77300,0.91
5354,2021-09-07,76100,-1.55
5355,2021-09-08,76300,0.26
5356,2021-09-09,75300,-1.31
5357,2021-09-10,75300,0.0
5358,2021-09-13,76300,1.33
5359,2021-09-14,76600,0.39
5360,2021-09-15,77000,0.52
5361,2021-09-16,76100,-1.17
5362,2021-09-17,77200,1.45
5363,2021-09-23,77400,0.26
5364,2021-09-24,77300,-0.13
5365,2021-09-27,77700,0.52
5366,2021-09-28,76300,-1.8
5367,2021-09-29,74100,-2.88
5368,2021-09-30,74100,0.0
5369,2021-10-01,73200,-1.21
5370,2021-10-05,72200,-1.37
5371,2021-10-06,71300,-1.25
5372,2021-10-07,71600,0.42
5373,2021-10-08,71500,-0.14
5374,2021-10-12,69000,-3.5
5375,2021-10-13,68800,-0.29
5376,2021-10-14,69400,0.87
5377,2021-10-15,70100,1.01
5378,2021-10-18,70200,0.14
5379,2021-10-19,70600,0.57
5380,2021-10-20,70300,-0.42
5381,2021-10-21,70200,-0.14
5382,2021-10-22,70400,0.28
5383,2021-10-25,70200,-0.28
5384,2021-10-26,71100,1.28
5385,2021-10-27,70100,-1.41
5386,2021-10-28,70700,0.86
5387,2021-10-29,69800,-1.27
5388,2021-11-01,69900,0.14
5389,2021-11-02,71500,2.29
5390,2021-11-03,70400,-1.54
5391,2021-11-04,70600,0.28
5392,2021-11-05,70200,-0.57
5393,2021-11-08,70600,0.57
5394,2021-11-09,70500,-0.14
5395,2021-11-10,70200,-0.43
5396,2021-11-11,69900,-0.43
5397,2021-11-12,70600,1.0
5398,2021-11-15,71400,1.13
5399,2021-11-16,71300,-0.14
5400,2021-11-17,70700,-0.84
5401,2021-11-18,70200,-0.71
5402,2021-11-19,71200,1.42
5403,2021-11-22,74900,5.2
5404,2021-11-23,75300,0.53
5405,2021-11-24,74800,-0.66
5406,2021-11-25,73700,-1.47
5407,2021-11-26,72300,-1.9
5408,2021-11-29,72300,0.0
5409,2021-11-30,71300,-1.38
5410,2021-12-01,74400,4.35
5411,2021-12-02,75800,1.88
5412,2021-12-03,75600,-0.26
5413,2021-12-06,76300,0.93
5414,2021-12-07,77400,1.44
5415,2021-12-08,77400,0.0
5416,2021-12-09,78200,1.03
5417,2021-12-10,76900,-1.66
5418,2021-12-13,76800,-0.13
5419,2021-12-14,77000,0.26
5420,2021-12-15,77600,0.78
5421,2021-12-16,77800,0.26
5422,2021-12-17,78000,0.26
5423,2021-12-20,77100,-1.15
5424,2021-12-21,78100,1.3
5425,2021-12-22,79400,1.66
5426,2021-12-23,79900,0.63
5427,2021-12-24,80500,0.75
5428,2021-12-27,80200,-0.37
5429,2021-12-28,80300,0.12
5430,2021-12-29,78800,-1.87
5431,2021-12-30,78300,-0.63
5432,2022-01-03,78600,0.38
5433,2022-01-04,78700,0.13
5434,2022-01-05,77400,-1.65
5435,2022-01-06,76900,-0.65
5436,2022-01-07,78300,1.82
5437,2022-01-10,78000,-0.38
5438,2022-01-11,78900,1.15
5439,2022-01-12,78900,0.0
5440,2022-01-13,77900,-1.27
5441,2022-01-14,77300,-0.77
5442,2022-01-17,77500,0.26
5443,2022-01-18,77000,-0.65
5444,2022-01-19,76300,-0.91
5445,2022-01-20,76500,0.26
5446,2022-01-21,75600,-1.18
5447,2022-01-24,75100,-0.66
5448,2022-01-25,74000,-1.46
5449,2022-01-26,73300,-0.95
5450,2022-01-27,71300,-2.73
5451,2022-01-28,73300,2.81
5452,2022-02-03,73300,0.0
5453,2022-02-04,74000,0.95
5454,2022-02-07,73000,-1.35
5455,2022-02-08,73500,0.68
5456,2022-02-09,74700,1.63
5457,2022-02-10,75400,0.94
5458,2022-02-11,74900,-0.66
5459,2022-02-14,73700,-1.6
5460,2022-02-15,73700,0.0
5461,2022-02-16,74800,1.49
5462,2022-02-17,75000,0.27
5463,2022-02-18,74300,-0.93
5464,2022-02-21,74200,-0.13
5465,2022-02-22,73400,-1.08
5466,2022-02-23,73000,-0.54
5467,2022-02-24,71500,-2.05
5468,2022-02-25,71900,0.56
5469,2022-02-28,72100,0.28
5470,2022-03-02,71700,-0.55
5471,2022-03-03,72900,1.67
5472,2022-03-04,71500,-1.92
5473,2022-03-07,70100,-1.96
5474,2022-03-08,69500,-0.86
5475,2022-03-10,71200,2.45
5476,2022-03-11,70000,-1.69
5477,2022-03-14,70200,0.29
5478,2022-03-15,69500,-1.0
5479,2022-03-16,70400,1.29
5480,2022-03-17,71200,1.14
5481,2022-03-18,70700,-0.7
5482,2022-03-21,69900,-1.13
5483,2022-03-22,70300,0.57
5484,2022-03-23,70500,0.28
5485,2022-03-24,69800,-0.99
5486,2022-03-25,69800,0.0
5487,2022-03-28,69700,-0.14
5488,2022-03-29,70200,0.72
5489,2022-03-30,69900,-0.43
5490,2022-03-31,69600,-0.43
5491,2022-04-01,69100,-0.72
5492,2022-04-04,69300,0.29
5493,2022-04-05,69200,-0.14
5494,2022-04-06,68500,-1.01
5495,2022-04-07,68000,-0.73
5496,2022-04-08,67800,-0.29
5497,2022-04-11,67900,0.15
5498,2022-04-12,67000,-1.33
5499,2022-04-13,68700,2.54
5500,2022-04-14,67500,-1.75
5501,2022-04-15,66600,-1.33
5502,2022-04-18,66700,0.15
5503,2022-04-19,67300,0.9
5504,2022-04-20,67400,0.15
5505,2022-04-21,67700,0.45
5506,2022-04-22,67000,-1.03
5507,2022-04-25,66300,-1.04
5508,2022-04-26,66100,-0.3
5509,2022-04-27,65000,-1.66
5510,2022-04-28,64800,-0.31
5511,2022-04-29,67400,4.01
5512,2022-05-02,67300,-0.15
5513,2022-05-03,67500,0.3
5514,2022-05-04,67900,0.59
5515,2022-05-06,66500,-2.06
5516,2022-05-09,66100,-0.6
5517,2022-05-10,65700,-0.61
5518,2022-05-11,65700,0.0
5519,2022-05-12,64900,-1.22
5520,2022-05-13,66500,2.47
5521,2022-05-16,66300,-0.3
5522,2022-05-17,67600,1.96
5523,2022-05-18,68100,0.74
5524,2022-05-19,67500,-0.88
5525,2022-05-20,68000,0.74
5526,2022-05-23,67900,-0.15
5527,2022-05-24,66500,-2.06
5528,2022-05-25,66400,-0.15
5529,2022-05-26,65900,-0.75
5530,2022-05-27,66500,0.91
5531,2022-05-30,67700,1.8
5532,2022-05-31,67400,-0.44
5533,2022-06-02,66700,-1.04
5534,2022-06-03,66800,0.15
5535,2022-06-07,65500,-1.95
5536,2022-06-08,65300,-0.31
5537,2022-06-09,65200,-0.15
5538,2022-06-10,63800,-2.15
5539,2022-06-13,62100,-2.66
5540,2022-06-14,61900,-0.32
5541,2022-06-15,60700,-1.94
5542,2022-06-16,60900,0.33
5543,2022-06-17,59800,-1.81
5544,2022-06-20,58700,-1.84
5545,2022-06-21,58500,-0.34
5546,2022-06-22,57600,-1.54
5547,2022-06-23,57400,-0.35
5548,2022-06-24,58400,1.74
5549,2022-06-27,58800,0.68
5550,2022-06-28,59400,1.02
5551,2022-06-29,58000,-2.36
5552,2022-06-30,57000,-1.72
5553,2022-07-01,56200,-1.4
5554,2022-07-04,57100,1.6
5555,2022-07-05,57200,0.18
5556,2022-07-06,56400,-1.4
5557,2022-07-07,58200,3.19
5558,2022-07-08,58700,0.86
5559,2022-07-11,58800,0.17
5560,2022-07-12,58100,-1.19
5561,2022-07-13,58000,-0.17
5562,2022-07-14,57500,-0.86
5563,2022-07-15,60000,4.35
5564,2022-07-18,61900,3.17
5565,2022-07-19,60900,-1.62
5566,2022-07-20,60500,-0.66
5567,2022-07-21,61800,2.15
5568,2022-07-22,61300,-0.81
5569,2022-07-25,61100,-0.33
5570,2022-07-26,61700,0.98
5571,2022-07-27,61800,0.16
5572,2022-07-28,61900,0.16
5573,2022-07-29,61400,-0.81
5574,2022-08-01,61300,-0.16
5575,2022-08-02,61700,0.65
5576,2022-08-03,61300,-0.65
5577,2022-08-04,61500,0.33
5578,2022-08-05,61500,0.0
5579,2022-08-08,60800,-1.14
5580,2022-08-09,60000,-1.32
5581,2022-08-10,59100,-1.5
5582,2022-08-11,59900,1.35
5583,2022-08-12,60200,0.5
5584,2022-08-16,61000,1.33
5585,2022-08-17,60400,-0.98
5586,2022-08-18,61500,1.82
5587,2022-08-19,60900,-0.98
5588,2022-08-22,60000,-1.48
5589,2022-08-23,59100,-1.5
5590,2022-08-24,59000,-0.17
5591,2022-08-25,59700,1.19
5592,2022-08-26,60000,0.5
5593,2022-08-29,58600,-2.33
5594,2022-08-30,58800,0.34
5595,2022-08-31,59700,1.53
5596,2022-09-01,58400,-2.18
5597,2022-09-02,57500,-1.54
5598,2022-09-05,57100,-0.7
5599,2022-09-06,57100,0.0
5600,2022-09-07,56000,-1.93
5601,2022-09-08,55600,-0.71
5602,2022-09-13,58100,4.5
5603,2022-09-14,56800,-2.24
5604,2022-09-15,56000,-1.41
5605,2022-09-16,56200,0.36
5606,2022-09-19,56400,0.36
5607,2022-09-20,55800,-1.06
5608,2022-09-21,55300,-0.9
5609,2022-09-22,54400,-1.63
5610,2022-09-23,54500,0.18
5611,2022-09-26,53900,-1.1
5612,2022-09-27,54200,0.56
5613,2022-09-28,52900,-2.4
5614,2022-09-29,52600,-0.57
5615,2022-09-30,53100,0.95
5616,2022-10-04,55200,3.95
5617,2022-10-05,56000,1.45
5618,2022-10-06,56300,0.54
5619,2022-10-07,56200,-0.18
5620,2022-10-11,55400,-1.42
5621,2022-10-12,55800,0.72
5622,2022-10-13,55200,-1.08
5623,2022-10-14,56300,1.99
